date,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt
18-02-16,891072,6396,1831463,86954,48,3138048,288878,477
19-02-16,898094,6394,1845445,86686,48,3139944,288664,473
20-02-16,918952,6579,1885871,87906,48,3180148,294028,497
21-02-16,924323,6538,1898859,87869,48,3195530,293884,493
22-02-16,932294,6537,1916365,87842,48,3232467,294202,492
23-02-16,921540,6347,1898595,86582,48,3227380,289017,477
24-02-16,927462,6400,1911784,86910,48,3239737,290799,478
25-02-16,924444,6377,1906448,86847,48,3232133,290597,483
26-02-16,929796,6447,1915061,87333,48,3248294,292739,490
27-02-16,929289,6441,1919460,87385,48,3249563,292573,490
28-02-16,949280,6424,1961755,87369,48,3318220,295011,489
29-02-16,971140,6499,2001264,87967,48,3360575,301586,492
01-03-16,965724,6414,1994290,87747,49,3378811,300760,495
02-03-16,948392,6316,1972684,87314,49,3374581,294238,488
03-03-16,926791,6303,1942695,86898,49,3357839,279072,490
04-03-16,910376,6253,1908510,85551,48,3285642,272106,474
05-03-16,857777,5974,1847362,82073,48,3244762,262983,433
06-03-16,871754,6256,1860768,85084,48,3252871,265624,472
07-03-16,883315,6358,1884606,85836,48,3272709,268277,482
08-03-16,883970,6337,1880146,85660,48,3271025,267850,479
09-03-16,883702,6359,1858386,85757,48,3189263,267694,484
10-03-16,887366,6377,1872806,86035,49,3206803,267930,492
11-03-16,889603,6426,1887208,86388,49,3230635,266973,498
12-03-16,879162,6319,1865560,85671,48,3227125,264400,491
13-03-16,876034,6325,1864446,85777,49,3233820,263569,491
14-03-16,878364,6338,1872916,86005,50,3245227,264089,493
15-03-16,880766,6360,1880897,86110,50,3262456,264536,487
16-03-16,886766,6401,1898458,86442,50,3284260,264778,485
17-03-16,889359,6417,1908592,86482,50,3295962,265370,490
18-03-16,877944,6337,1881463,85694,48,3298715,262502,482
19-03-16,879641,6318,1887116,85795,48,3315594,263286,487
20-03-16,882815,6332,1897447,85996,48,3335160,264239,489
21-03-16,884456,6331,1902380,86003,49,3342485,264079,493
22-03-16,892232,6371,1933979,86425,50,3362710,265644,498
23-03-16,893287,6385,1942340,86435,51,3380015,264564,501
24-03-16,883498,6351,1916075,85455,49,3374213,260656,501
25-03-16,886830,6356,1934972,85681,51,3389753,261039,506
26-03-16,799558,6395,1854950,85865,52,3316861,261332,507
27-03-16,799691,6457,1895490,86318,50,3323031,262920,521
28-03-16,755142,6448,1811605,86349,50,3249183,262579,518
29-03-16,751168,6424,1571754,85829,49,3048992,261504,509
30-03-16,750131,6415,1565370,85632,48,3006456,260901,510
31-03-16,754934,6427,1581176,85895,49,3018053,261875,511
01-04-16,756893,6450,1585844,86201,49,2986341,262460,514
02-04-16,760692,6476,1597014,86282,49,2999858,263597,516
03-04-16,761643,6474,1597594,86404,49,3005258,263873,519
04-04-16,762318,6482,1594608,86609,48,3012218,264729,521
05-04-16,764976,6511,1612763,86727,48,3023836,265011,520
06-04-16,766008,6513,1613667,86750,48,3033726,265538,528
07-04-16,768349,6497,1624594,86939,48,3053956,265561,537
08-04-16,768830,6466,1619112,86720,48,3069994,265640,538
09-04-16,769342,6468,1623322,86701,48,3085069,265653,540
10-04-16,774002,6479,1649939,86930,48,3121907,266714,537
11-04-16,776655,6494,1656622,87042,48,3138986,266850,540
12-04-16,778859,6526,1667020,87136,48,3153604,267554,548
13-04-16,777767,6491,1665512,87030,48,3138894,266604,546
14-04-16,780764,6503,1676965,87133,48,3145761,267239,547
15-04-16,785871,6569,1690958,87476,48,3166974,268319,553
16-04-16,788651,6595,1693852,87578,48,3181186,268913,552
17-04-16,787077,6555,1690028,87427,48,3176927,268397,554
18-04-16,791326,6547,1693256,87539,49,3190169,269642,549
19-04-16,799227,6679,1705208,88251,49,3212359,271606,555
20-04-16,803698,6723,1711026,88507,49,3217189,272762,556
21-04-16,809714,6806,1724481,89123,49,3242411,275291,564
22-04-16,807846,6793,1724333,88929,49,3246485,275295,567
23-04-16,811418,6841,1737397,89235,49,3271174,276343,566
24-04-16,819303,7019,1747913,90102,51,3282092,279254,575
25-04-16,823218,7034,1758076,90350,51,3302656,279747,583
26-04-16,828633,7043,1770350,90502,51,3313766,281020,586
27-04-16,813347,6816,1753381,88819,48,3303963,275502,563
28-04-16,817718,6864,1763412,89287,50,3316982,276684,562
29-04-16,824603,6968,1775670,89879,50,3331613,278679,570
30-04-16,819427,6867,1773788,89228,50,3338264,276710,559
01-05-16,825333,6931,1783069,89755,49,3353940,278339,564
02-05-16,817962,6831,1768461,88893,48,3343372,276685,558
03-05-16,825352,6860,1781111,89329,49,3360520,278864,565
04-05-16,819713,6777,1774662,88612,50,3347634,275852,559
05-05-16,822923,6815,1777264,88933,50,3354085,276837,559
06-05-16,835940,7032,1798189,90137,50,3383227,280651,576
07-05-16,835802,7029,1799391,90080,50,3386840,280363,578
08-05-16,835889,7034,1797554,90100,50,3389312,280460,577
09-05-16,840489,7009,1808183,90171,50,3406139,281587,576
10-05-16,833854,6835,1792127,89338,49,3396162,278924,566
11-05-16,837520,6866,1799216,89623,49,3404341,279524,573
12-05-16,841183,6919,1806521,89959,49,3418049,279961,575
13-05-16,839415,6957,1807549,90118,49,3429751,279976,577
14-05-16,840310,6956,1808025,90125,49,3436911,280142,579
15-05-16,843243,7002,1812221,90409,50,3449952,281265,582
16-05-16,842529,6901,1812126,90028,49,3455776,280089,577
17-05-16,841880,6882,1813271,89745,50,3470767,279767,574
18-05-16,845166,6905,1815371,89737,50,3479077,280469,572
19-05-16,835706,6732,1798445,88792,49,3466386,276849,553
20-05-16,839722,6749,1803744,89021,49,3482431,277557,563
21-05-16,843736,6771,1805900,89019,49,3444822,277990,565
22-05-16,840656,6739,1798670,88814,49,3418971,277231,558
23-05-16,846155,6773,1809419,89019,49,3437314,278423,564
24-05-16,849748,6782,1815270,89184,50,3439991,279452,567
25-05-16,854431,6805,1818902,89442,51,3449778,281095,568
26-05-16,856660,6812,1827212,89560,52,3471586,281229,575
27-05-16,871646,7000,1850513,90655,54,3475453,286411,598
28-05-16,923745,8165,1940655,98822,64,3558543,318222,803
29-05-16,925123,8134,1943841,98454,63,3573098,319370,800
30-05-16,917978,8166,1926296,98625,63,3540125,314653,802
31-05-16,919063,8142,1933295,98458,64,3550380,313982,801
01-06-16,924469,8196,1943361,98860,64,3566655,315898,813
02-06-16,929442,8250,1953016,98877,64,3581576,316178,822
03-06-16,942654,8542,1978178,100891,67,3629359,322283,848
04-06-16,947216,8623,1987318,101116,66,3648369,323510,852
05-06-16,951117,8607,1985363,101430,66,3660837,327181,847
06-06-16,960040,8662,1997003,102119,66,3680599,331086,850
07-06-16,962375,8617,2006976,101863,66,3702777,332066,846
08-06-16,969857,8648,2023570,102204,66,3730074,334545,845
09-06-16,965320,8598,2025050,101615,65,3740392,329032,856
10-06-16,971875,8642,2035045,102052,64,3756588,332335,846
11-06-16,985771,8878,2054877,103778,64,3798096,340573,862
12-06-16,1024413,9666,2105646,109219,68,3860708,357776,923
13-06-16,1037727,9957,2116572,110889,69,3879700,364358,980
14-06-16,1035802,9784,2127141,109775,68,3883987,360868,951
15-06-16,1037568,9840,2113555,110512,68,3890445,359245,980
16-06-16,1066281,10491,2164259,113831,72,3974278,370107,1064
17-06-16,1059301,10349,2154114,112946,71,3952205,366533,1057
18-06-16,1063305,10408,2160254,113325,72,3940949,368352,1064
19-06-16,1065215,10500,2163777,113767,73,3949622,369972,1067
20-06-16,1050104,10141,2141698,111612,72,3934138,362769,1043
21-06-16,1029520,9642,2100357,108589,67,3884264,353912,975
22-06-16,987562,8798,2029942,102321,63,3792425,334101,899
23-06-16,1007006,9069,2054372,104307,64,3834741,341776,933
24-06-16,1029670,9403,2093084,106303,68,3884065,348940,958
25-06-16,1040589,9676,2109982,108132,69,3888082,352268,979
26-06-16,1018630,9110,2083504,104790,62,3826935,343735,929
27-06-16,1032447,9323,2102079,105907,63,3853761,348709,946
28-06-16,1034487,9267,2090703,105766,62,3841491,348746,939
29-06-16,1033073,9208,2090542,105116,62,3849138,347295,935
30-06-16,1053874,9824,2120517,108691,66,3891205,356731,984
01-07-16,1053436,9871,2112685,108985,66,3885724,358109,982
02-07-16,1066575,10090,2132620,110504,68,3909262,364336,1008
03-07-16,1045670,9501,2106497,106932,65,3885200,355638,956
04-07-16,1065417,9875,2133113,109570,66,3918199,362474,990
05-07-16,1063587,9767,2129165,108990,65,3907647,360680,984
06-07-16,1067469,9862,2140311,109324,65,3930793,360260,990
07-07-16,1040430,9267,2101382,105757,63,3889747,349906,938
08-07-16,1056174,9454,2127755,106740,65,3924286,355027,954
09-07-16,1049922,9339,2124968,106006,64,3925615,352682,945
10-07-16,1050880,9317,2127089,105946,64,3933455,352779,941
11-07-16,1053906,9337,2131484,106055,64,3944141,352760,948
12-07-16,1072103,9762,2160353,108802,66,3985585,359586,984
13-07-16,1060095,9405,2149904,106476,65,3983550,354374,955
14-07-16,1060383,9437,2145426,106560,65,3981038,355228,958
15-07-16,1071431,9754,2165882,108439,66,4009972,359508,978
16-07-16,1067912,9506,2156134,106974,65,3984410,358342,956
17-07-16,1082078,9918,2173023,109631,66,3997237,364700,990
18-07-16,1079838,9840,2168918,108922,66,3987773,363530,988
19-07-16,1081856,9839,2173620,108996,67,3991140,363297,993
20-07-16,1079421,9788,2170291,108536,67,3989386,360845,984
21-07-16,1081241,9765,2179861,108576,67,4005889,360776,982
22-07-16,1068293,9387,2165568,106061,65,3985288,354581,950
23-07-16,1070724,9457,2172132,106409,65,3986332,355698,959
24-07-16,1075327,9489,2175496,106727,65,3993087,357422,959
25-07-16,1073569,9428,2171784,106375,64,3990447,355816,953
26-07-16,1074729,9425,2177826,106408,65,3998588,355617,953
27-07-16,1079011,9415,2188218,106450,66,3995845,355989,960
28-07-16,1078662,9446,2192531,106453,66,4005237,355314,959
29-07-16,1076222,9487,2190388,106574,66,4009646,355515,960
30-07-16,1077083,9461,2193402,106507,65,4016081,355525,956
31-07-16,1058900,9207,2170225,104709,63,3957874,349738,921
01-08-16,1051156,9080,2156711,103698,62,3943697,346683,918
02-08-16,1000497,8379,2087040,98598,60,3846298,327994,840
03-08-16,1031604,8767,2131638,101444,61,3915058,337799,886
04-08-16,1036326,8920,2141349,102242,62,3931569,341481,893
05-08-16,1039595,8903,2155262,102385,61,3945062,342400,890
06-08-16,1051104,8965,2177881,103251,61,3978065,345289,890
07-08-16,1050131,8976,2165523,103345,61,3970237,345100,891
08-08-16,1049317,8960,2161202,103191,61,3961025,344812,890
09-08-16,1046301,8923,2161576,102777,61,3974525,344289,893
10-08-16,1053368,9004,2168757,103475,60,3992607,346916,895
11-08-16,1053156,9014,2168701,103682,60,3991501,347163,895
12-08-16,1053020,8993,2169668,103388,60,3992204,346799,891
13-08-16,1053153,8977,2174949,103363,60,4020063,346819,892
14-08-16,1043116,8853,2162680,102666,60,4022725,343354,884
15-08-16,1040484,8830,2147574,102377,60,3976354,343020,875
16-08-16,1049812,8942,2166516,103019,60,3995697,345485,888
17-08-16,1048745,8908,2163687,102724,60,3988619,344275,892
18-08-16,1047305,8917,2165077,102747,60,3980875,343923,887
19-08-16,1050901,8910,2180140,102692,60,4002525,343727,889
20-08-16,1058341,8970,2191645,103271,59,4023671,346188,896
21-08-16,1058674,8957,2195722,103292,59,4031822,346304,893
22-08-16,1062412,9014,2197238,103462,59,4035087,347107,896
23-08-16,1060142,9002,2186477,103490,59,4029762,346814,897
24-08-16,1058689,8933,2188542,103365,60,4036771,345413,885
25-08-16,1057455,8932,2191629,103197,61,4044453,345228,883
26-08-16,1059801,8949,2201950,103413,61,4064730,345641,882
27-08-16,1054706,8880,2196873,102905,61,4058444,343629,874
28-08-16,1059766,8943,2200654,103220,60,4064380,345461,882
29-08-16,1060836,8941,2195370,103035,61,4054784,345361,878
30-08-16,1064246,9006,2198854,103286,61,4056057,346442,883
31-08-16,1061964,8988,2195480,103076,62,4055812,345869,888
01-09-16,1062650,8974,2196002,102907,62,4060851,344607,887
02-09-16,1066711,9028,2210545,103293,61,4081728,345819,887
03-09-16,1082612,9212,2234811,104844,61,4119812,350709,911
04-09-16,1086163,9277,2239853,105408,61,4137763,352400,921
05-09-16,1084663,9257,2231979,105216,62,4135513,351539,917
06-09-16,1088091,9305,2238381,105550,62,4147146,352633,910
07-09-16,1086177,9305,2237775,105649,62,4147147,351551,918
08-09-16,1098539,9424,2259685,106979,64,4188488,355038,935
09-09-16,1088438,9365,2244534,106237,62,4170092,353302,926
10-09-16,1089778,9390,2249461,106362,62,4185331,353716,927
11-09-16,1081236,9258,2234446,105429,62,4184411,350268,923
12-09-16,1083456,9242,2242123,105390,62,4177587,350390,915
13-09-16,1085402,9256,2241103,105463,62,4174270,350497,917
14-09-16,1084483,9284,2243831,105653,62,4184357,351124,915
15-09-16,1086313,9276,2254082,105550,61,4201832,350676,916
16-09-16,1090944,9274,2272297,105673,61,4231889,351319,912
17-09-16,1090497,9264,2277881,105580,61,4241799,351027,911
18-09-16,1094974,9307,2281896,105865,61,4247294,352139,913
19-09-16,1093963,9265,2279205,105704,61,4250647,352144,911
20-09-16,1093442,9251,2286014,105760,61,4268367,351998,915
21-09-16,1087011,9152,2281176,105277,61,4272778,350037,900
22-09-16,1087737,9125,2281097,105248,61,4282233,350176,897
23-09-16,1092981,9182,2298016,105616,61,4315798,351541,907
24-09-16,1096155,9190,2304706,105688,61,4326430,351850,908
25-09-16,1096570,9149,2304719,105580,61,4335644,351842,908
26-09-16,1102930,9213,2314032,105955,61,4348747,353406,914
27-09-16,1103624,9234,2308148,105890,61,4350581,353256,909
28-09-16,1104236,9257,2313468,105970,61,4349783,353083,909
29-09-16,1105307,9251,2322858,106010,61,4362683,353401,901
30-09-16,1113039,9266,2339698,106366,61,4383368,355173,903
01-10-16,1117725,9326,2353808,106647,61,4405722,356701,908
02-10-16,1115534,9321,2351834,106493,61,4408727,356011,906
03-10-16,1114508,9303,2348834,106558,61,4419331,357017,908
04-10-16,1111562,9298,2349197,106392,61,4430472,355696,905
05-10-16,1114442,9305,2362739,106494,61,4454552,356374,910
06-10-16,1117851,9307,2367387,106580,60,4468123,357365,908
07-10-16,1126241,9322,2388174,106909,60,4503118,359106,909
08-10-16,1129555,9336,2395177,107005,60,4523229,359294,911
09-10-16,1131446,9317,2401479,106981,60,4540708,358892,910
10-10-16,1136383,9348,2404288,107057,60,4548132,360717,908
11-10-16,1146412,9631,2417074,108882,63,4580534,366427,928
12-10-16,1142960,9536,2411497,108531,63,4573457,364711,925
13-10-16,1145050,9563,2406726,108654,63,4537138,365148,923
14-10-16,1148837,9572,2418198,108940,63,4559629,366547,929
15-10-16,1146923,9563,2422216,108903,62,4567097,366230,926
16-10-16,1150166,9607,2428652,109165,62,4582074,367251,932
17-10-16,1151446,9557,2427587,108966,62,4578042,367548,927
18-10-16,1148164,9529,2423379,108719,63,4572531,366814,919
19-10-16,1147282,9471,2430633,108509,60,4571748,366118,917
20-10-16,1148262,9407,2438079,108570,60,4577436,366004,920
21-10-16,1150790,9441,2450589,108698,60,4592801,367219,918
22-10-16,1167623,9647,2471967,110042,62,4619726,372288,938
23-10-16,1166467,9645,2476658,109949,62,4628138,371847,938
24-10-16,1168053,9653,2474940,109823,63,4631207,371877,930
25-10-16,1176600,9768,2494087,110186,64,4651101,373856,932
26-10-16,1206057,10192,2547686,113292,67,4711939,382193,968
27-10-16,1204413,10245,2542441,113981,67,4723820,384157,971
28-10-16,1207116,10317,2551330,114216,68,4741539,384798,979
29-10-16,1224408,10567,2582549,116004,72,4795149,390423,1010
30-10-16,1213095,10387,2571012,114649,68,4787283,386884,983
31-10-16,1211029,10352,2571438,114621,67,4797298,387321,988
01-11-16,1232222,10673,2594603,116496,72,4811870,394507,1029
02-11-16,1238650,10720,2606630,117067,72,4836917,396917,1033
03-11-16,1209819,10286,2576838,114005,67,4808941,386513,976
04-11-16,1221968,10409,2600192,114857,69,4847199,390258,993
05-11-16,1224849,10452,2616221,115034,69,4881493,390363,991
06-11-16,1237409,10542,2635979,115946,72,4913516,393544,1014
07-11-16,1231430,10475,2631507,115079,69,4916687,391481,987
08-11-16,1235445,10519,2637506,115366,67,4933630,392889,993
09-11-16,1243928,10607,2648423,116335,70,4956473,395401,1023
10-11-16,1235344,10514,2643540,115531,68,4958926,392755,1003
11-11-16,1243009,10587,2659676,116216,70,4990415,394469,1017
12-11-16,1232584,10436,2641637,115048,67,4981947,391084,992
13-11-16,1235311,10428,2647159,115044,67,4994153,391183,990
14-11-16,1239841,10481,2653579,115223,67,5011879,392337,995
15-11-16,1248223,10505,2669368,115759,67,5043234,394348,1004
16-11-16,1270512,10809,2707645,117781,69,5102902,400651,1035
17-11-16,1264957,10753,2701390,117235,70,5107126,398970,1026
18-11-16,1277485,10914,2731471,118044,69,5154180,401766,1032
19-11-16,1281733,10943,2747983,118228,69,5183895,402040,1032
20-11-16,1269811,10793,2737992,117098,68,5181542,398034,1017
21-11-16,1282931,10869,2767899,117401,68,5229094,400549,1021
22-11-16,1300101,10932,2796908,118097,69,5276236,404219,1029
23-11-16,1301345,10885,2804615,117868,69,5252086,403464,1030
24-11-16,1296074,10859,2796542,117656,68,5250921,401569,1036
25-11-16,1295559,10891,2797284,117949,67,5267383,402352,1032
26-11-16,1285249,10860,2775532,117652,68,5251315,400528,1030
27-11-16,1279285,10773,2768247,117315,67,5248197,399003,1031
28-11-16,1282072,10816,2773622,117436,67,5256215,400568,1031
29-11-16,1285726,10844,2777800,117470,66,5266339,400966,1029
30-11-16,1297653,10919,2802383,117936,67,5304761,403871,1036
01-12-16,1309097,11029,2818671,118666,66,5277417,407218,1049
02-12-16,1332560,11234,2873389,120573,67,5359304,414131,1064
03-12-16,1318658,11179,2850217,119727,66,5332681,410863,1051
04-12-16,1313840,11182,2829084,119863,66,5287774,411201,1051
05-12-16,1309375,11081,2823943,119518,66,5286680,409447,1039
06-12-16,1316963,11139,2853534,120013,66,5323038,410724,1048
07-12-16,1320502,11187,2863867,120135,66,5306350,412270,1047
08-12-16,1322272,11188,2873777,120326,66,5316607,412771,1055
09-12-16,1331923,11239,2890291,121166,68,5335570,415347,1070
10-12-16,1335978,11264,2902503,121477,68,5353373,416558,1074
11-12-16,1332447,11216,2905506,121265,68,5362290,415122,1073
12-12-16,1340268,11284,2915475,121668,69,5383673,417585,1074
13-12-16,1344089,11293,2924730,121773,69,5402384,418374,1068
14-12-16,1348162,11269,2941014,121799,69,5431631,419417,1069
15-12-16,1350927,11254,2954954,121866,69,5458746,419546,1073
16-12-16,1357660,11314,2966258,122364,69,5480423,421195,1078
17-12-16,1364876,11388,2993523,122780,70,5514398,422771,1077
18-12-16,1361887,11411,2987110,122897,70,5505581,422466,1080
19-12-16,1365155,11404,2991380,122949,70,5509650,423219,1076
20-12-16,1370268,11501,3006510,123460,70,5535232,424744,1090
21-12-16,1385236,11913,3025532,125283,72,5568968,431666,1117
22-12-16,1404469,12257,3052689,127778,78,5612571,439483,1153
23-12-16,1441712,12866,3114745,131901,85,5697084,454157,1240
24-12-16,1423897,12572,3092735,129806,84,5668985,446882,1174
25-12-16,1422330,12601,3092258,129976,85,5678293,447571,1178
26-12-16,1423345,12674,3088219,130280,86,5686578,449245,1180
27-12-16,1439933,12991,3122284,132114,86,5737109,455203,1249
28-12-16,1472612,13521,3217565,135246,90,5819943,470071,1291
29-12-16,1473087,13447,3212833,134907,89,5836645,469538,1280
